Close,wma,Profit
27114.02734375,27115.938932291665,1.12
27116.30859375,27115.997786458334,1.12
27112.572265625,27115.43728298611,0.99
27115.328125,27115.45876736111,0.99
27097.76171875,27111.82222222222,0.99
27098.044921875,27108.666970486112,0.99
27109.6484375,27108.21684027778,0.99
27080.302734375,27102.08125,-0.1
27090.07421875,27098.741796875,-0.1
27087.515625,27095.487847222223,-0.1
27095.90625,27094.501171875,-0.1
27106.265625,27096.039756944443,-0.1
27104.904296875,27097.446223958334,-0.1
27116.96484375,27101.496440972223,-0.1
27117.91796875,27105.310546875,-0.1
27119.55859375,27109.01115451389,-0.1
27119.380859375,27112.455989583334,-0.1
27120.978515625,27115.351953125,-0.1
27135.05859375,27120.37717013889,-0.1
27150.8046875,27127.495095486112,-0.1
27141.919921875,27131.616102430555,-0.1
27134.39453125,27133.439713541666,-0.1
27127.234375,27133.17595486111,1.06
27131.3984375,27133.516796875,1.06
27131.37109375,27133.552604166667,1.06
27132.849609375,27133.621614583335,1.06
27147.224609375,27136.266319444443,1.06
27141.67578125,27137.218012152778,1.06
27137.8046875,27137.2484375,1.06
27137.513671875,27137.50954861111,1.06
27134.94140625,27137.35412326389,0.61
27140.3359375,27138.26545138889,0.61
27150.626953125,27140.943836805556,0.61
27153.591796875,27143.787890625,0.61
27150.865234375,27145.592838541666,0.61
27146.765625,27146.17751736111,0.61
27156.84375,27148.788020833334,0.61
27150.4375,27149.780208333334,0.61
27159.30078125,27152.264322916668,0.61
27159.107421875,27154.225607638888,0.61
27158.48046875,27155.524479166666,0.61
27157.158203125,27156.15568576389,0.61
27161.283203125,27157.46675347222,0.61
27161.201171875,27158.590494791668,0.61
27159.4453125,27159.13337673611,0.61
27170.830078125,27161.671440972223,0.61
27154.984375,27160.729557291666,1.15
27153.71484375,27159.432725694445,1.15
27134.044921875,27154.326041666667,1.15
27122.955078125,27147.558333333334,1.15
27110.166015625,27139.022265625,1.15
27123.859375,27134.269140625,1.15
27109.79296875,27127.534375,1.15
27137.587890625,27127.500998263888,1.15
27151.91015625,27130.81779513889,1.15
27160.8671875,27136.346440972222,1.15
27166.171875,27142.80529513889,1.15
27165.462890625,27148.84552951389,1.15
27152.962890625,27151.687586805554,1.15
27158.5,27154.970225694444,1.15
27155.314453125,27156.541666666668,1.8
27152.18359375,27156.78793402778,1.8
27143.22265625,27154.3,1.8
27138.21875,27150.686067708335,1.8
27132.888671875,27146.31037326389,1.8
27129.177734375,27141.81423611111,1.8
27159.796875,27144.264019097223,1.8
27134.447265625,27141.769791666666,0.87
27120.634765625,27136.924522569443,0.87
27118.208984375,27132.435546875,0.87
27119.6328125,27129.055902777778,0.87
27121.5546875,27126.783984375,0.87
27114.130859375,27123.508810763888,0.87
27107.486328125,27119.44001736111,0.87
27097.58984375,27113.95642361111,0.87
27090.916015625,27107.84001736111,0.87
27110.1015625,27107.09140625,0.87
27121.923828125,27109.24826388889,0.87
27124.9609375,27111.983897569444,0.87
27106.2578125,27110.828862847222,0.72
27109.421875,27110.603862847223,0.72
27081.0546875,27104.975043402777,0.72
27077.3125,27099.3328125,0.72
27086.798828125,27096.25837673611,0.72
27079.44921875,27091.953819444443,0.72
27080.216796875,27088.057595486112,0.72
27092.11328125,27087.204774305555,0.72
27071.28125,27082.848003472223,-0.04
27082.275390625,27081.882942708333,-0.04
27070.974609375,27079.190668402778,-0.46
27068.572265625,27076.872309027778,-0.46
27070.90234375,27075.297352430556,-0.46
27087.36328125,27077.15703125,-0.46
27090.546875,27079.640885416666,-0.46
27095.52734375,27082.87421875,-0.46
27075.966796875,27081.855208333334,-0.88
27080.013671875,27082.004383680556,-0.88
27077.998046875,27081.556380208334,-0.88
27076.28515625,27080.860850694444,-0.88
27068.615234375,27078.513324652777,-0.88
27058.416015625,27074.125,-0.88
27067.69140625,27071.869227430554,-0.88
27066.765625,27069.86545138889,-0.88
27078.138671875,27070.664756944443,-0.88
27096.646484375,27075.552039930557,-0.88
27094.955078125,27079.641493055555,-0.88
27090.43359375,27082.494618055556,-0.88
27081.6796875,27083.320616319445,-0.75
27078.171875,27083.325173611112,-0.75
27064.693359375,27080.42165798611,-0.75
27065.86328125,27077.612630208332,-0.75
27052.890625,27072.249696180555,-0.75
27048.814453125,27066.379861111112,-0.75
27044.962890625,27060.391362847222,-0.75
27046.259765625,27055.81076388889,-0.75
27020.185546875,27047.09743923611,-0.75
26993.07421875,27034.522916666665,-0.75
26990.232421875,27023.34904513889,-0.75
26960.490234375,27008.180946180557,-0.75
26963.779296875,26995.98628472222,-0.75
26987.900390625,26990.884375,-0.75
26987.5546875,26987.157552083332,-0.75
26985.255859375,26984.332291666666,-0.75
26960.087890625,26977.800260416665,-1.77
26952.43359375,26971.65230034722,-1.77
26944.068359375,26965.336892361112,-1.77
26889.951171875,26949.28706597222,-1.77
26844.7578125,26926.427039930557,-1.77
26859.044921875,26908.99626736111,-1.77
26872.78125,26896.640190972223,-1.77
26876.150390625,26887.516145833335,-1.77
26899.328125,26885.50329861111,-1.77
26889.763671875,26883.487065972222,-1.77
26891.7734375,26883.435546875,-1.77
26879.896484375,26882.356640625,-2.49
26879.03515625,26882.531510416666,-2.49
26903.18359375,26887.778645833332,-2.49
26914.248046875,26893.940321180555,-2.49
26912.142578125,26898.454166666666,-2.49
26903.150390625,26900.29487847222,-2.49
26917.638671875,26904.433246527777,-2.49
26981.703125,26920.977604166666,-2.49
26985.0546875,26936.149175347222,-2.49
26993.1015625,26950.85720486111,-2.49
26988.53515625,26962.136284722223,-2.49
26963.6796875,26966.0109375,-0.24
26962.06640625,26968.21857638889,-0.24
26963.4453125,26969.639366319443,-0.24
26972.078125,26971.64665798611,-0.24
26980.041015625,26973.71480034722,-0.24
26988.1796875,26976.023958333335,-0.24
27001.76953125,26980.907161458334,-0.24
27012.837890625,26987.63259548611,-0.24
27002.01171875,26991.754210069445,-0.24
27004.451171875,26996.06423611111,-0.24
27009.513671875,27000.480729166666,-0.24
27007.046875,27003.349479166667,-0.24
27009.740234375,27005.787977430555,-0.24
27007.234375,27006.888368055555,-0.24
27018.115234375,27009.560633680554,-0.24
27056.396484375,27019.223914930557,-0.24
27062.77734375,27028.94943576389,-0.24
27129.634765625,27050.93667534722,-0.24
27169.16796875,27077.994487847223,-0.24
27147.2734375,27097.013020833332,-0.24
27135.693359375,27110.654210069446,-0.24
27119.716796875,27118.241276041666,-0.24
27116.017578125,27122.64457465278,5.09
27112.306640625,27123.88828125,5.09
27107.82421875,27122.14236111111,5.09
27119.884765625,27121.665711805555,5.09
27109.02734375,27117.748524305556,5.09
27101.521484375,27112.788107638888,5.09
27083.263671875,27105.679383680555,5.09
27093.478515625,27102.036067708334,5.09
27070.642578125,27094.763671875,5.09
27071.21484375,27088.696267361112,5.09
27071.79296875,27083.740104166667,5.09
27070.55859375,27079.437369791667,5.09
27047.291015625,27071.309244791668,5.09
27049.033203125,27065.14275173611,5.09
27054.64453125,27061.431727430554,5.09
27059.802734375,27059.794053819445,5.09
27079.73828125,27062.66484375,5.09
27079.84375,27065.862065972222,5.09
27063.205078125,27065.527083333334,5.22
27067.43359375,27066.215798611112,5.22
27062.37109375,27065.98888888889,5.03
27056.82421875,27064.83454861111,5.03
27060.25,27064.153515625,5.03
27052.2890625,27061.63103298611,5.03
27048.0390625,27058.310894097223,5.03
27049.369140625,27055.51818576389,5.03
27066.40234375,27056.806987847223,5.03
27081.78515625,27061.471050347223,5.03
27075.544921875,27064.474175347223,5.03
27067.7421875,27065.73650173611,5.03
27067.921875,27066.91540798611,5.03
27065.84765625,27067.432855902778,5.01
27062.515625,27067.159505208332,5.01
27041.90234375,27062.536241319445,5.01
27049.734375,27059.615755208335,5.01
27058.666015625,27058.47348090278,5.01
27054.703125,27056.710546875,4.86
27055.171875,27055.64318576389,4.86
27058.89453125,27055.773090277777,4.86
27058.9765625,27056.116015625,4.86
27057.95703125,27056.453819444443,4.86
27033.400390625,27052.055642361112,3.92
27028.486328125,27047.32165798611,3.92
27025.564453125,27042.301432291668,3.92
27002.83203125,27033.271831597223,3.92
27013.27734375,27027.57204861111,3.92
26997.994140625,27019.736197916667,3.92
26983.763671875,27010.324869791668,3.92
26992.62890625,27004.356163194443,3.92
27008.296875,27002.995442708332,3.92
26999.44140625,27000.9671875,3.59
27010.546875,27001.91467013889,3.59
27010.443359375,27003.240104166667,3.59
26999.537109375,27002.7203125,3.19
27007.404296875,27003.847178819444,3.19
27016.544921875,27006.932682291666,3.19
27019.0546875,27010.107899305556,3.19
27015.765625,27011.841059027778,3.19
27009.572265625,27011.821397569445,3.27
26999.833984375,27009.825737847223,3.27
26999.3984375,27007.734244791667,3.27
27003.138671875,27006.638541666667,3.27
27007.306640625,27006.538758680555,3.27
27007.80859375,27006.366710069444,3.27
27000.396484375,27004.703255208333,3.01
27008.0234375,27004.92404513889,3.01
27018.1484375,27007.414973958334,3.01
27019.52734375,27010.12873263889,3.01
27017.962890625,27012.30837673611,3.01
27001.7109375,27010.834765625,2.78
27019.470703125,27012.86171875,2.78
27026.671875,27015.96597222222,2.78
27023.919921875,27018.089496527777,2.78
27031.484375,27021.367881944443,2.78
27026.03125,27022.864800347223,2.78
27030.857421875,27024.926779513888,2.78
27038.728515625,27028.280555555557,2.78
27039.607421875,27031.38342013889,2.78
27035.34765625,27033.153342013888,2.78
27038.70703125,27034.84765625,2.78
27037.1796875,27035.809027777777,2.78
27038.138671875,27036.72868923611,2.78
27040.177734375,27037.74019097222,2.78
27039.9453125,27038.512022569445,2.78
27035.583984375,27038.10238715278,3.37
27040.65625,27038.60217013889,3.37
27038.3515625,27038.598177083335,3.29
27039.427734375,27038.83732638889,3.29
27019.498046875,27034.999869791667,2.55
27012.541015625,27030.19787326389,2.55
27014.134765625,27026.262152777777,2.55
27011.623046875,27022.357508680554,2.55
27011.078125,27018.978428819446,2.55
27017.24609375,27017.47443576389,2.55
27009.240234375,27014.77677951389,2.55
27008.73046875,27012.675303819444,2.55
27002.537109375,27009.993402777778,2.55
26986.142578125,27004.85238715278,2.55
26990.998046875,27001.423697916667,2.55
26992.2578125,26998.725694444445,2.55
26978.37109375,26993.73650173611,2.55
26970.46875,26987.905772569444,2.55
26969.693359375,26982.822395833333,2.55
26966.619140625,26978.180902777778,2.55
26969.951171875,26975.15295138889,2.55
26969.708984375,26972.93832465278,2.55
26972.033203125,26971.918055555554,2.55
26969.896484375,26970.783984375,2.47
26957.8203125,26967.703602430556,2.47
26933.1484375,26960.454123263888,2.47
26941.734375,26955.926779513888,2.47
26942.615234375,26952.214149305557,2.47
26931.857421875,26946.951692708335,2.47
26919.16796875,26939.923828125,2.47
26933.900390625,26936.970963541666,2.47
26938.04296875,26935.64236111111,2.47
26946.869140625,26936.834331597223,2.47
26959.984375,26941.161067708334,2.47
26962.29296875,26945.901432291666,2.47
26959.42578125,26949.420703125,2.47
26952.623046875,26951.186284722222,2.47
26956.451171875,26953.495095486112,2.47
26950.88671875,26954.14448784722,2.95
26957.548828125,26955.421440972223,2.95
26958.63671875,26956.39045138889,2.95
26968.8203125,26958.938541666666,2.95
26980.41796875,26963.318359375,2.95
26986.7890625,26968.518315972222,2.95
26971.1640625,26970.048914930554,2.95
26971.671875,26971.420225694445,2.95
26975.048828125,26973.043619791668,2.95
26974.482421875,26974.14045138889,2.95
26969.130859375,26973.64262152778,3.38
26966.5625,26972.373741319443,3.38
26973.71875,26972.35998263889,3.38
26970.43359375,26971.580338541666,3.26
26967.900390625,26970.515928819445,3.26
26963.302734375,26968.95173611111,3.26
26968.1953125,26968.540755208334,3.26
26966.841796875,26967.936328125,3.26
26964.087890625,26966.96349826389,3.26
26959.962890625,26965.39665798611,3.26
26963.89453125,26964.819878472223,3.26
26957.849609375,26963.093402777777,3.26
26947.12109375,26959.573871527777,3.26
26934.583984375,26954.064973958335,3.26
26947.173828125,26951.81440972222,3.26
26959.751953125,26952.437890625,3.26
26964.0078125,26954.10017361111,3.26
26966.162109375,26956.256293402777,3.26
26978.373046875,26960.808506944446,3.26
26981.630859375,26965.603168402777,3.26
26980.537109375,26969.78493923611,3.26
26978.818359375,26973.118793402777,3.26
26981.537109375,26976.292013888888,3.26
26976.376953125,26977.38980034722,3.87
26978.283203125,26978.21987847222,3.87
26986.357421875,26980.252994791666,3.87
26966.517578125,26977.821484375,3.44
26957.787109375,26973.635980902778,3.44
26986.0625,26975.563020833335,3.44
26998.58203125,26979.895486111112,3.44
26998.58203125,26983.826953125,3.44
26956.375,26978.877821180555,2.34
26944.4921875,26972.11128472222,2.34
26956.140625,26968.38298611111,2.34
26949.24609375,26963.767838541666,2.34
26946.439453125,26959.41605902778,2.34
26940.216796875,26954.265928819445,2.34
26942.14453125,26949.891796875,2.34
26941.732421875,26946.411197916666,2.34
26944.75,26944.79743923611,2.34
26942.32421875,26943.894791666666,2.34
26942.560546875,26943.351649305554,2.34
26945.47265625,26943.433854166666,2.34
26941.861328125,26943.030859375,2.2
26947.005859375,26943.82087673611,2.2
26950.287109375,26945.254557291668,2.2
26940.26953125,26944.4609375,1.95
26931.5234375,26941.959765625,1.95
26929.38671875,26939.258116319445,1.95
26923.9921875,26935.81896701389,1.95
26921.349609375,26932.258680555555,1.95
26915.435546875,26927.98693576389,1.95
26907.626953125,26922.820963541668,1.95
26904.41015625,26917.772395833334,1.95
26911.21875,26915.032118055555,1.95
26910.6171875,26913.039713541668,1.95
26914.080078125,26912.398828125,1.95
26910.8046875,26911.490494791666,1.83
26900.482421875,26908.930642361112,1.83
26906.83203125,26908.163151041666,1.83
26917.734375,26909.898741319445,1.83
26919.20703125,26911.87777777778,1.83
26932.162109375,26916.190494791666,1.83
26954.462890625,26924.346657986112,1.83
26959.7578125,26932.600824652778,1.83
26964.095703125,26940.630555555555,1.83
26965.376953125,26947.805078125,1.83
26987.22265625,26958.136024305557,1.83
26977.728515625,26964.64058159722,1.83
26966.123046875,26967.248567708335,3.63
26967.45703125,26969.048046875,3.63
26956.146484375,26967.513194444444,3.63
26956.1015625,26965.43637152778,3.63
26939.009765625,26959.904774305556,3.63
26925.423828125,26952.117057291667,3.63
26916.033203125,26943.31059027778,3.63
26916.775390625,26935.749088541666,3.63
26923.3984375,26931.077690972223,3.63
26946.046875,26932.143315972222,3.63
26948.06640625,26934.058984375,3.63
26945.83203125,26935.958680555555,3.63
26936.806640625,26936.282508680557,3.63
26923.123046875,26934.298394097223,2.78
26922.171875,26932.477083333335,2.78
26926.337890625,26931.561241319443,2.78
26933.748046875,26931.8984375,2.78
26931.85546875,26931.479947916665,2.78
26930.14453125,26930.531336805554,2.65
26934.37890625,26930.78298611111,2.65
26925.119140625,26929.486848958335,2.3
26916.654296875,26926.958029513888,2.3
26921.822265625,26925.910633680556,2.3
26926.818359375,26925.891362847222,2.3
26911.43359375,26922.691883680556,1.73
26903.822265625,26918.30134548611,1.73
26894.818359375,26912.775043402777,1.73
26916.5625,26912.420616319443,1.73
26922.625,26913.580512152777,1.73
26927.73828125,26916.02426215278,1.73
26931.0234375,26919.066840277777,1.73
26934.712890625,26922.527994791668,1.73
26941.318359375,26927.023784722223,1.73
26938.255859375,26930.584852430555,1.73
26914.033203125,26928.705338541666,1.64
26919.439453125,26927.680164930556,1.64
26930.87109375,26928.394184027777,1.64
26926.162109375,26927.8484375,1.46
26924.041015625,26926.799869791666,1.46
26924.65625,26925.956510416665,1.46
26922.794921875,26924.882378472223,1.46
26935.15234375,26926.544574652777,1.46
26939.845703125,26929.282465277778,1.46
26919.751953125,26927.966276041665,0.89
26918.611328125,26926.29487847222,0.89
26920.099609375,26924.939539930554,0.89
26921.6015625,26924.123958333334,0.89
26923.46875,26923.78315972222,0.89
26923.056640625,26923.37265625,0.89
26923.505859375,26923.087543402777,0.89
26938.95703125,26925.876866319446,0.89
26953.865234375,26931.56328125,0.89
26954.181640625,26937.001432291665,0.89
26957.224609375,26942.283072916667,0.89
26979.349609375,26951.131640625,0.89
26982.12890625,26959.219401041668,0.89
27007.9296875,26971.122265625,0.89
27031.869140625,26985.93611111111,0.89
27036.681640625,26999.294401041665,0.89
27039.970703125,27010.79548611111,0.89
27042.525390625,27020.562760416666,0.89
27065.876953125,27033.03012152778,0.89
27105.65234375,27050.970442708334,0.89
27106.8203125,27065.845963541666,0.89
27089.76171875,27074.477083333335,0.89
27089.357421875,27080.635503472222,0.89
27083.595703125,27083.83207465278,6.84
27070.5390625,27083.267838541666,6.84
27060.5859375,27079.960590277777,6.84
27083.533203125,27080.784678819444,6.84
27101.806640625,27084.35217013889,6.84
27089.0859375,27084.577083333334,6.84
27082.234375,27083.799826388888,6.79
27083.943359375,27083.91072048611,6.79
27096.119140625,27086.586067708333,6.79
27106.083984375,27091.10412326389,6.79
27100.8046875,27094.06657986111,6.79
27088.87109375,27093.969748263888,6.97
27104.08203125,27096.28654513889,6.97
27086.103515625,27094.55099826389,6.31
27104.7109375,27096.88589409722,6.31
27091.06640625,27096.144661458333,5.8
27076.775390625,27092.348958333332,5.8
27085.880859375,27090.533637152777,5.8
27096.6171875,27091.093098958332,5.8
27100.87109375,27092.71371527778,5.8
27090.615234375,27092.281684027777,5.58
27092.58984375,27092.205815972222,5.58
27088.806640625,27091.62868923611,5.44
27105.673828125,27094.364930555555,5.44
27131.298828125,27102.204774305555,5.44
27106.38671875,27104.16814236111,5.44
27091.66015625,27102.52816840278,4.92
27087.974609375,27100.02265625,4.92
27056.216796875,27091.35763888889,4.92
27048.90234375,27082.22204861111,4.92
27048.84765625,27074.002473958335,4.92
27055.375,27068.060416666667,4.92
27052.1640625,27062.219097222223,4.92
27053.150390625,27057.764149305556,4.92
27063.6875,27057.153255208334,4.92
27061.666015625,27057.086935763888,4.92
27062.265625,27057.807074652777,4.92
27069.171875,27060.479774305557,4.92
27067.61328125,27062.552864583333,4.92
27063.1171875,27063.3109375,4.9
27069.708984375,27065.07026909722,4.9
27074.908203125,27067.550911458333,4.9
27061.939453125,27066.932378472222,4.62
27074.15625,27068.56189236111,4.62
27069.287109375,27068.98493923611,4.62
27068.583984375,27069.098003472223,4.41
27074.513671875,27070.256597222222,4.41
27089.751953125,27074.344140625,4.41
27093.5078125,27078.690885416665,4.41
27097.681640625,27083.19704861111,4.41
27075.337890625,27082.612847222223,4.44
27076.66796875,27082.28511284722,4.44
27071.04296875,27080.505078125,4.44
27066.072265625,27077.800086805557,4.44
27061.73046875,27074.298177083332,4.44
27064.0703125,27071.416536458335,4.44
27067.19140625,27069.39118923611,4.44
27070.947265625,27068.618359375,4.44
27076.05078125,27069.367578125,4.44
27066.564453125,27068.700217013888,4.28
27050.013671875,27064.917664930555,4.28
27044.228515625,27060.570399305554,4.28
27036.0703125,27055.187369791667,4.28
27038.93359375,27051.043706597222,4.28
27028.9609375,27045.412109375,4.28
27040.388671875,27042.84626736111,4.28
27041.947265625,27041.187760416666,4.28
27042.5703125,27040.298307291665,4.28
27031.609375,27037.960677083334,3.9
27032.302734375,27036.53849826389,3.9
27031.94921875,27035.439192708334,3.9
27039.841796875,27036.191276041667,3.9
27034.0078125,27035.69275173611,3.68
27035.984375,27035.69900173611,3.68
27037.564453125,27035.86519097222,3.68
27041.8984375,27036.9609375,3.68
27039.169921875,27037.512065972223,3.68
27032.822265625,27036.869227430554,3.56
27034.873046875,27036.60959201389,3.56
27034.349609375,27036.188151041668,3.56
27032.6796875,27035.379383680556,3.56
27034.71875,27035.137586805555,3.56
27036.966796875,27035.329600694444,3.56
27043.2890625,27036.76423611111,3.56
27045.201171875,27038.454079861112,3.56
27042.12890625,27039.456076388888,3.56
27051.513671875,27042.269270833334,3.56
27060.26953125,27046.418272569445,3.56
27063.29296875,27050.60759548611,3.56
27061.81640625,27053.858420138888,3.56
27061.38671875,27056.37582465278,3.56
27045.287109375,27055.08068576389,3.87
27047.51953125,27054.047135416666,3.87
27048.1484375,27053.045355902777,3.87
27053.81640625,27053.111675347223,3.87
27054.560546875,27053.067100694443,3.87
27050.07421875,27052.057552083334,3.73
27032.103515625,27047.680425347222,3.73
27036.50390625,27044.876475694444,3.73
27032.990234375,27041.932291666668,3.73
27023.11328125,27037.64375,3.73
27001.58203125,27029.541710069443,3.73
26948.072265625,27011.758550347222,3.73
26968.453125,27000.275477430554,3.73
26960.05859375,26989.010460069443,3.73
26968.474609375,26981.52868923611,3.73
26973.01953125,26976.769227430555,3.73
26956.216796875,26969.962196180557,3.73
26946.4375,26962.983463541666,3.73
26942.017578125,26957.044140625,3.73
26977.583984375,26960.020225694443,3.73
26970.77734375,26962.168272569445,3.73
26972.876953125,26964.231684027778,3.73
26978.09375,26967.240147569446,3.73
26972.8203125,26968.79314236111,3.73
26976.15625,26970.916753472222,3.73
26980.685546875,26973.876519097223,3.73
26978.599609375,26975.875347222223,3.73
26984.072265625,26978.253993055554,3.73
26973.142578125,26977.512152777777,3.57
26972.994140625,26976.839322916665,3.57
26963.107421875,26974.139887152778,3.57
26960.501953125,26971.136458333334,3.57
26973.876953125,26971.198958333334,3.57
26965.63671875,26969.589930555554,3.26
26958.466796875,26966.78068576389,3.26
26953.416015625,26963.45503472222,3.26
26948.427734375,26959.69136284722,3.26
26950.8046875,26957.195182291667,3.26
26961.244140625,26957.283289930554,3.26
26972.537109375,26959.891102430556,3.26
26977.333984375,26963.248741319443,3.26
26970.3984375,26964.845225694444,3.26
26971.52734375,26966.744791666668,3.26
26968.556640625,26967.91931423611,3.26
26952.6171875,26965.681727430554,2.94
26960.599609375,26965.05837673611,2.94
26948.7890625,26961.802430555555,2.94
26941.70703125,26957.174869791666,2.94
26941.990234375,26953.038107638888,2.94
26958.0546875,26952.793055555554,2.94
26953.296875,26952.024869791665,2.94
26959.05078125,26952.7875,2.94
26960.9453125,26954.206293402778,2.94
26956.587890625,26954.922743055555,2.94
26969.529296875,26958.13923611111,2.94
26978.654296875,26962.982291666667,2.94
26990.177734375,26969.466362847223,2.94
27001.38671875,26977.115104166667,2.94
27009.232421875,26985.01306423611,2.94
26997.296875,26989.386631944446,2.94
26998.3984375,26993.002734375,2.94
26991.662109375,26994.397178819443,4.19
26998.12890625,26996.40238715278,4.19
27016.52734375,27001.164149305554,4.19
27022.61328125,27006.098697916666,4.19
27022.78515625,27010.090755208334,4.19
27021.830078125,27013.1671875,4.19
27031.85546875,27017.794401041665,4.19
27026.048828125,27020.757552083334,4.19
27021.3046875,27022.132942708333,5.05
27018.771484375,27022.492664930556,5.05
27015.626953125,27021.62105034722,5.05
27017.166015625,27020.668402777777,5.05
27026.93359375,27021.655078125,5.05
27024.869140625,27022.13285590278,5.05
27018.796875,27021.349869791666,4.75
27018.005859375,27020.476085069444,4.75
27016.21875,27019.552647569446,4.75
27019.580078125,27019.519921875,4.75
27020.576171875,27019.724739583333,4.75
27016.345703125,27019.043359375,4.63
27015.51171875,27018.179210069444,4.63
27013.900390625,27017.029557291666,4.63
27012.30078125,27015.849609375,4.63
27013.07421875,27015.103645833333,4.63
27010.380859375,27013.946180555555,4.63
27008.2734375,27012.536675347223,4.63
27009.396484375,27011.528342013888,4.63
27008.36328125,27010.53967013889,4.63
27015.099609375,27011.169661458334,4.63
27026.482421875,27014.10390625,4.63
27020.90625,27015.67912326389,4.63
26990.36328125,27010.99006076389,3.71
26967.28125,27002.17209201389,3.71
26964.109375,26993.737369791666,3.71
26961.28515625,26985.766059027777,3.71
26962.04296875,26978.990494791666,3.71
26971.81640625,26975.221918402778,3.71
26963.76171875,26970.654557291666,3.71
26965.037109375,26967.483116319443,3.71
26973.326171875,26967.334939236112,3.71
26980.8671875,26969.752300347223,3.71
26984.013671875,26973.00998263889,3.71
26980.38671875,26975.170442708335,3.71
26978.892578125,26976.670355902777,3.71
26970.72265625,26976.145008680556,3.62
26975.3203125,26976.34631076389,3.62
26974.3515625,26976.27599826389,3.62
26973.529296875,26975.805902777778,3.62
26974.853515625,26975.41193576389,3.62
26970.068359375,26974.026996527777,3.62
26965.361328125,26971.940625,3.62
26952.076171875,26967.61171875,3.62
26952.3671875,26963.97013888889,3.62
26958.19140625,26962.08285590278,3.62
26950.982421875,26959.032248263888,3.62
26955.74609375,26957.47521701389,3.62
26954.046875,26955.991796875,3.62
26944.693359375,26953.070616319445,3.62
26918.970703125,26945.675130208332,3.62
26876.34375,26930.889756944445,3.62
26858.140625,26914.441927083335,3.62
26869.400390625,26902.333506944444,3.62
26869.61328125,26892.11137152778,3.62
26866.46875,26883.22873263889,3.62
26892.142578125,26881.358940972223,3.62
26888.392578125,26880.15256076389,3.62
26888.435546875,26880.413758680555,3.62
26905.849609375,26885.407942708334,3.62
26914.267578125,26892.377300347223,3.62
26912.4609375,26898.142578125,3.62
26883.146484375,26896.83784722222,3.28
26888.6796875,26896.334288194445,3.28
26884.9140625,26894.65390625,3.28
26882.5859375,26892.098003472223,3.28
26875.490234375,26888.33532986111,3.28
26902.4140625,26890.244140625,3.28
26899.15234375,26891.189973958335,3.28
26905.01171875,26893.456510416665,3.28
26907.623046875,26896.45099826389,3.28
26909.017578125,26899.831901041667,3.28
26911.91796875,26903.21796875,3.28
26901.376953125,26903.979427083334,3.24
26898.001953125,26903.70004340278,3.24
26910.58984375,26905.59565972222,3.24
26912.02734375,26906.998784722222,3.24
26908.9921875,26907.58125,3.24
26905.244140625,26907.195442708333,3.04
26901.8359375,26906.12282986111,3.04
26908.341796875,26906.479991319444,3.04
26898.2890625,26904.84162326389,2.67
26885.548828125,26900.958072916666,2.67
26878.11328125,26895.939149305555,2.67
26869.52734375,26889.645008680556,2.67
26855.361328125,26881.430164930556,2.67
26784.068359375,26860.21597222222,2.67
26829.115234375,26850.787239583333,2.67
26752.21875,26827.670963541666,2.67
26777.669921875,26812.969748263888,2.67
26787.451171875,26803.128602430555,2.67
26796.4609375,26797.552473958334,2.67
26813.466796875,26797.35724826389,2.67
26783.490234375,26792.60329861111,1.55
26790.513671875,26791.16597222222,1.55
26765.919921875,26786.250954861112,1.55
26760.13671875,26780.58259548611,1.55
26740.310546875,26772.48185763889,1.55
26739.673828125,26764.51840277778,1.55
26713.41796875,26752.148133680555,1.55
26690.236328125,26736.78671875,1.55
26680.251953125,26721.788975694446,1.55
26699.115234375,26713.52421875,1.55
26719.419921875,26711.195399305554,1.55
26726.025390625,26711.76753472222,1.55
26721.98046875,26712.417230902778,1.55
26721.203125,26713.759375,1.55
26732.353515625,26717.756206597223,1.55
26725.091796875,26720.463368055556,1.55
26708.560546875,26719.60486111111,1.15
26679.4375,26712.514539930555,1.15
26706.486328125,26710.852083333335,1.15
26708.267578125,26709.382074652778,1.15
26690.82421875,26704.671223958332,1.15
26695.59375,26701.696527777778,1.15
26682.87890625,26696.765234375,1.15
26679.18359375,26691.946527777778,1.15
26677.818359375,26688.036328125,1.15
26699.447265625,26689.502430555556,1.15
26713.9453125,26694.070659722223,1.15
26721.1328125,26699.309548611112,1.15
26735.91015625,26707.178428819443,1.15
26736.943359375,26714.639670138888,1.15
26751.791015625,26724.045572916668,1.15
26763.212890625,26734.487022569443,1.15
26769.93359375,26744.487413194445,1.15
26763.05859375,26751.096137152777,1.15
26781.048828125,26759.408680555556,1.15
26778.140625,26765.32621527778,1.15
26769.62890625,26768.11484375,1.15
26776.849609375,26771.269921875,1.15
26758.318359375,26769.808984375,3.35
26757.275390625,26767.664453125,3.35
26736.541015625,26761.251171875,3.35
26758.083984375,26759.739192708334,3.35
26804.775390625,26767.828819444443,3.35
26823.21875,26778.680078125,3.35
26827.38671875,26789.427821180554,3.35
26820.470703125,26797.698003472222,3.35
26832.236328125,26807.191493055554,3.35
26861.64453125,26821.335807291667,3.35
26844.841796875,26829.8234375,3.35
26880.224609375,26843.441710069445,3.35
26921.197265625,26862.061545138888,3.35
26920.310546875,26876.879296875,3.35
26943.37109375,26893.741710069444,3.35
26961.388671875,26911.537586805556,3.35
26950.07421875,26924.092751736112,3.35
